MRP WHS,Reference,Part No,Part Description,Dely Pattern,Supplier,Po Number,Delivery Qty,WS CD,Ship To Location,Date & ETA,Trans DT,Process DT,Rcv DT,Rcv Qty,JOC No,Outstanding Qty,Rcv Status,Batch ID,Buyer_Name,Export Date
BTV,T876873,504501901,"CUSHION, SIDE R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1132707074,24,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:17,24,24390003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876874,504501901,"CUSHION, SIDE R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282064,4,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:17,4,24390003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876875,504888401,CUSHION SIDE (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707091,48,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:12,48,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876876,504888501,CUSHION UPPER L (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707093,16,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:13,16,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876877,504888601,CUSHION UPPER R (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707095,24,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:13,24,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876878,500847001,"CUSHION, FRONT (3L BNN)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709002,4,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:28,4,24469003,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876879,500847001,"CUSHION, FRONT (3L BNN)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133887001,16,FFL10,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:28,16,24469003,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876880,502212101,"CUSHION, LOWER (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709016,70,FGL14,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 07:58,70,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876881,502212201,"CUSHION, SIDE (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709017,120,FGL14,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 07:58,120,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876882,502212303,"CUSHION, UPPER (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709019,70,FGL14,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 07:59,70,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876883,502431901,"CUSHION, LOWER C (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283020,20,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:00,20,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876884,502432001,"CUSHION, LOWER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709034,4,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:00,4,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876885,502432001,"CUSHION, LOWER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283022,16,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:00,16,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876886,502432101,"CUSHION, LOWER R (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709035,10,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:00,10,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876887,502432101,"CUSHION, LOWER R (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283024,10,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:00,10,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876888,502432201,"CUSHION, SIDE (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709036,50,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:01,50,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876889,502432302,"CUSHION, UPPER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283028,20,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:01,20,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876890,502432402,"CUSHION, UPPER R (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283030,20,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:01,20,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876891,502473901,"CUSHION, FRONT (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709039,20,FGL12,S3,5/18/2023 6:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:01,20,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876892,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FGL16,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:13,100,22379068,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876893,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,1132125002,54,FGL05,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:20,54,24253004,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876894,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,1132125002,4,FGL06,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:21,4,23860014,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876895,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,1132125002,17,FGL16,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:15,17,22379068,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876896,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,30,FFL08,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:18,30,23953031,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876897,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,42,FFL10,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:19,42,24469003,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876898,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,100,FGL02,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:18,100,22440031,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876899,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,36,FGL02,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:18,36,24331004,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876900,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,46,FGL05,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:18,46,24253004,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876901,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,96,FGL06,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:18,96,23860014,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876902,472440601,"ACC, POUCH",TYPE6,DANSONPACK (KL) SDN BHD-002128,9077186001,83,FGL16,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:14,83,22379068,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876903,474124901,"BAG,PROTECTION(3L LTC)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1129904003,84,FFL10,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:23,84,24469003,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876904,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1132690001,42,FFL10,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:27,42,24469003,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876905,501969901,"BAG,PROTECTION SLIT(1720X1050)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1131030003,100,FGL06,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:27,100,23860014,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876906,502240301,"BAG,PROTECTION SLIT(1500X1050)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1132136004,30,FFL08,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:26,30,23953031,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876907,502240301,"BAG,PROTECTION SLIT(1500X1050)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1132136004,50,FGL02,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:26,50,22440031,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876908,502240301,"BAG,PROTECTION SLIT(1500X1050)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1132136004,36,FGL02,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:25,36,24331004,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876909,502240301,"BAG,PROTECTION SLIT(1500X1050)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1132136004,50,FGL05,S3,5/18/2023 7:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 08:25,50,24253004,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,T876910,502419401,CUSHION SIDE (L RIS),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,1132698005,180,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:07,180,22440031,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876911,502419401,CUSHION SIDE (L RIS),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,1132698005,12,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:09,12,24331004,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876912,503357502,CUSHION UPPER (L EPH),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,9076813003,90,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:07,90,22440031,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876913,503357502,CUSHION UPPER (L EPH),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,9076813003,6,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:09,6,24331004,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876914,503357601,CUSHION LOWER (L EPH),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,1132698013,90,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:08,90,22440031,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876915,503357601,CUSHION LOWER (L EPH),TYPE1,ZHAORI PACKAGING INDUSTRIES (M) SDN BHD-080106,1132698013,6,FGL02,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:09,6,24331004,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876916,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282001,20,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,20,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876917,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,60,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,60,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876918,502309401,"CUSHION, LOWER C (3L PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133886013,26,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,26,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876919,502309501,"CUSHION, LOWER L (3L PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133886014,18,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,18,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876920,502309601,"CUSHION, LOWER R (3L PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133886015,18,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,18,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876921,502400501,"CUSHION, SIDE (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1132707030,70,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,70,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876922,502400501,"CUSHION, SIDE (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1133282019,74,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:19,74,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876923,502437503,"CUSHION, UPPER (SM LYX)",TYPE1,TOKOPAK SDN BHD-080140,1132707031,70,FGL16,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 14:57,70,22379068,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876924,502437601,"CUSHION, LOWER (SM LYX)",TYPE1,TOKOPAK SDN BHD-080140,1132707032,70,FGL16,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 14:57,70,22379068,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876925,502437701,"CUSHION, SIDE (SM LYX)",TYPE1,TOKOPAK SDN BHD-080140,1132707033,150,FGL16,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 14:57,150,22379068,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876926,503472702,"CUSHION, UPPER (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1133282028,66,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:19,66,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876927,503472702,"CUSHION, UPPER (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1133282029,6,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:19,6,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876928,503472801,"CUSHION, LOWER (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1133282030,61,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:19,61,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876929,503472801,"CUSHION, LOWER (2L RIS)",TYPE1,TOKOPAK SDN BHD-080140,1133282031,11,FGL06,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:19,11,23860014,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876930,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707043,7,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:11,7,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876931,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707045,7,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:12,7,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876932,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707047,13,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:12,13,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876933,503524801,"CUSH, SIDE CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707049,7,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:12,7,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876934,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707052,13,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:12,13,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876935,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1132707054,13,FGL23,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 11:12,13,22411432,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876936,503530901,CUSHION UPPER (L SEP),TYPE1,TOKOPAK SDN BHD-080140,1132707055,34,FFL08,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:20,34,23953031,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876937,503530901,CUSHION UPPER (L SEP),TYPE1,TOKOPAK SDN BHD-080140,1132707055,56,FFL08,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:20,56,23953032,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876938,503531001,CUSHION LOWER (L SEP),TYPE1,TOKOPAK SDN BHD-080140,1132707056,40,FFL08,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:20,40,23953031,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876939,503531001,CUSHION LOWER (L SEP),TYPE1,TOKOPAK SDN BHD-080140,1132707056,50,FFL08,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:20,50,23953032,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876940,504444061,CUSHION UPPER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1132707065,40,FGL05,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,40,24253004,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876941,504444161,CUSHION LOWER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1132707066,40,FGL05,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,40,24253004,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876942,504444261,CUSHION SIDE (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1132707067,90,FGL05,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:18,90,24253004,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876943,504888401,CUSHION SIDE (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707091,44,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,44,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876944,504888501,CUSHION UPPER L (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707093,30,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,30,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876945,504888601,CUSHION UPPER R (3L PHNM),TYPE1,TOKOPAK SDN BHD-080140,1132707095,22,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:21,22,24469003,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,T876946,500847001,"CUSHION, FRONT (3L BNN)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133887001,26,FFL10,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 09:11,26,24469003,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876947,502212101,"CUSHION, LOWER (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709016,110,FGL14,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:14,110,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876948,502212201,"CUSHION, SIDE (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709017,240,FGL14,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:15,240,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876949,502212303,"CUSHION, UPPER (ML RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709019,110,FGL14,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:15,110,22389061,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876950,502431901,"CUSHION, LOWER C (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283020,20,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:10,20,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876951,502432001,"CUSHION, LOWER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283022,18,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:10,18,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876952,502432001,"CUSHION, LOWER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283023,2,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:11,2,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876953,502432101,"CUSHION, LOWER R (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283024,19,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:11,19,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876954,502432101,"CUSHION, LOWER R (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283025,1,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:11,1,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876955,502432201,"CUSHION, SIDE (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1132709036,30,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:12,30,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876956,502432302,"CUSHION, UPPER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283028,9,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:13,9,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,T876957,502432302,"CUSHION, UPPER L (3L RIS)",TYPE1,JEBSEN & JESSEN PACKAGING SDN BHD-080144,1133283029,11,FGL12,S3,5/18/2023 8:00:00 AM,5/17/2023 3:00:00 PM,,18/05/2023 15:13,11,24328002,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
